product_id,product_name,main_category,rating_num,rating_count_num,review_length_chars,vader_negative_score,vader_neutral_score,vader_positive_score,vader_compound_score,vader_sentiment_label,baseline_sentiment_score,baseline_sentiment_label,dominant_topic,label_agreement
B01EZ0X3L8,"SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)",Computers&Accessories,4.3,82356.0,765,0.096,0.786,0.119,0.649,positive,1.1493915422653815,positive,Compatibility & Usability,True
B00LM4W1N2,Parker Classic Gold Gold Trim Ball Pen,OfficeProducts,4.3,5719.0,532,0.0,0.71,0.29,0.9827,positive,1.7669044171975443,positive,Price & Value,True
B0949SBKMP,"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes, 1.3"" Screen, 170+ Watch Faces, Sleep Monitor, Gesture, Camera & Music Control, IP68 & 7 Days Battery Life(Lightning Black)",Electronics,4.0,26880.0,1148,0.023,0.758,0.219,0.9931,positive,1.0583005244258363,positive,Price & Value,True
B08YD264ZS,"Tarkan Portable Folding Laptop Desk for Bed, Lapdesk with Handle, Drawer, Cup & Mobile/Tablet Holder for Study, Eating, Work (Black)",Computers&Accessories,4.3,1690.0,1605,0.027,0.705,0.268,0.9983,positive,1.0,positive,Product Quality & Durability,True
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories,4.0,2766.0,943,0.066,0.833,0.101,0.7626,positive,0.0,neutral,Charging & Power,False
B00GZLB57U,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",Computers&Accessories,4.4,8372.0,239,0.0,0.645,0.355,0.9383,positive,2.301585822275002,positive,Product Quality & Durability,True
B07V82W5CN,"HP USB Wireless Spill Resistance Keyboard and Mouse Set with 10m Working Range 2.4G Wireless Technology / 3 Years Warranty (4SC12PA), Black",Computers&Accessories,4.0,7113.0,834,0.147,0.752,0.101,-0.7564,negative,0.9053574604251852,positive,Compatibility & Usability,False
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories,4.3,20850.0,836,0.013,0.781,0.206,0.9849,positive,1.7795130420052183,positive,Charging & Power,True
B08HD7JQHX,"HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing Youtube SmartPhones, Black",Computers&Accessories,3.3,2804.0,798,0.048,0.74,0.211,0.9845,positive,0.6390096504226938,positive,Price & Value,True
B0B31FR4Y2,"Boult Audio Omega with 30dB ANC+ ENC, 32H Playtime, 45ms Latency Gaming Mode, Quad Mic Zen ENC, 3 Equalizer Modes, ANC, Type-C Fast Charging, IPX5 True Wireless in Ear Bluetooth Earbuds (Black)",Electronics,3.7,1986.0,1546,0.02,0.741,0.238,0.9964,positive,0.8949569080679686,positive,Compatibility & Usability,True
B09Y14JLP3,"STRIFF UPH2W Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (White)",Electronics,4.1,2451.0,285,0.0,0.683,0.317,0.936,positive,1.4411533842457842,positive,Product Quality & Durability,True
B09ZHCJDP1,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop",Computers&Accessories,5.0,23.0,1399,0.006,0.796,0.198,0.9935,positive,1.4106912317171965,positive,Product Quality & Durability,True
B08C4Z69LN,Crucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4SFRA32A,Computers&Accessories,4.5,26194.0,2955,0.052,0.811,0.137,0.994,positive,0.443937261300291,positive,Compatibility & Usability,True
B016XVRKZM,"APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics",Computers&Accessories,3.9,15783.0,10639,0.047,0.889,0.063,0.9788,positive,0.026640630772354,neutral,Charging & Power,False
B00LHZW3XY,"Luxor 5 Subject Single Ruled Notebook - A5 Size, 70 GSM, 300 Pages",OfficeProducts,4.4,8053.0,544,0.03,0.683,0.288,0.9825,positive,1.6876318513890358,positive,Product Quality & Durability,True
B098JYT4SY,"Zebronics Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Precision Optical Tracking, 4 Buttons, Plug & Play, Ambidextrous, for PC/Mac/Laptop (Black+Grey)",Computers&Accessories,4.1,2809.0,338,0.037,0.693,0.27,0.9298,positive,1.1428571428571428,positive,Charging & Power,True
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)",Electronics,3.6,25910.0,754,0.038,0.876,0.086,0.7308,positive,0.0940720868383597,neutral,Delivery & Packaging,False
B09P564ZTJ,"Wembley LCD Writing Pad/Tab | Writing, Drawing, Reusable, Portable Pad with Colorful Letters | 9 Inch Graphic Tablet (Assorted)",Computers&Accessories,3.8,1173.0,1357,0.056,0.704,0.24,0.9953,positive,0.9333456062030596,positive,Delivery & Packaging,True
B07MSLTW8Z,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",Computers&Accessories,3.6,6422.0,603,0.067,0.869,0.064,0.1823,positive,0.3253956867279842,positive,Price & Value,True
B09N6TTHT6,"E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient Light Mini USB LED Light, LED Portable car Bulb, Indoor, Outdoor, Reading, Sleep (4 pcs)",Computers&Accessories,4.2,241.0,352,0.066,0.777,0.158,0.7933,positive,0.5547001962252291,positive,Price & Value,True
B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories,4.4,184.0,555,0.0,0.788,0.212,0.9686,positive,2.2391714737574007,positive,Product Quality & Durability,True
B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Olive Green),Electronics,3.8,14629.0,5575,0.066,0.808,0.126,0.9976,positive,0.3504998186163908,positive,Compatibility & Usability,True
B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)",Computers&Accessories,4.2,1528.0,1046,0.023,0.734,0.242,0.9926,positive,1.0614455552060438,positive,Price & Value,True
B07DKZCZ89,"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer for Earphones, Headset, Pen Drives, SD Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green",Electronics,4.3,15032.0,855,0.026,0.646,0.328,0.9962,positive,1.4605934866804429,positive,Charging & Power,True
B08GYG6T12,"SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Recording, 10Y Warranty",Electronics,4.4,69585.0,616,0.153,0.641,0.206,0.5574,positive,0.7462025072446364,positive,Delivery & Packaging,True
B09BN2NPBD,"DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging & More",Electronics,4.1,14371.0,1019,0.065,0.804,0.131,0.8839,positive,0.9931270663228416,positive,Product Quality & Durability,True
B00J4YG0PC,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",OfficeProducts,4.4,3182.0,557,0.031,0.613,0.356,0.9915,positive,1.8331571444584531,positive,Price & Value,True
B073BRXPZX,"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse for Comfortable All-Day Grip (GX30M39704)",Computers&Accessories,4.4,25886.0,1137,0.013,0.751,0.236,0.9949,positive,0.9827076298239908,positive,Product Quality & Durability,True
B08LHTJTBB,"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",Computers&Accessories,4.4,4736.0,2124,0.019,0.812,0.169,0.9968,positive,0.5698028822981898,positive,Compatibility & Usability,True
B07VTFN6HM,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black",Computers&Accessories,4.4,73005.0,2955,0.05,0.804,0.146,0.9956,positive,0.8395701571521512,positive,Product Quality & Durability,True
B008QS9J6Y,"Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - (Black, HD 720p/30fps)",Computers&Accessories,4.3,20398.0,2090,0.02,0.792,0.188,0.9964,positive,1.0588235294117647,positive,Product Quality & Durability,True
B09M8888DM,Portronics MPORT 31 4 Ports USB Hub (USB A to 4 USB-A Ports 4 in 1 Connector USB HUB(Grey),Computers&Accessories,4.3,2125.0,2848,0.059,0.839,0.102,0.959,positive,0.7528284198427434,positive,Charging & Power,True
B07Z1YVP72,"AirCase Protective Laptop Bag Sleeve fits Upto 15.6"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers&Accessories,4.3,11330.0,449,0.0,0.685,0.315,0.9834,positive,1.35400640077266,positive,Price & Value,True
B082FTPRSK,Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Dual USB Port Extension (Black),Computers&Accessories,4.2,27441.0,1660,0.049,0.765,0.186,0.9938,positive,0.7895420339517227,positive,Compatibility & Usability,True
B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories,4.3,255.0,826,0.017,0.824,0.159,0.9675,positive,0.7272727272727273,positive,Compatibility & Usability,True
B01KK0HU3Y,HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Modern Gold),Computers&Accessories,4.2,23174.0,666,0.068,0.771,0.162,0.9243,positive,0.928279121632914,positive,Compatibility & Usability,True
B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),MusicalInstruments,3.8,20218.0,3588,0.028,0.822,0.15,0.998,positive,-0.131432386301497,negative,Product Quality & Durability,False
B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel),Computers&Accessories,4.3,11074.0,771,0.011,0.798,0.191,0.9716,positive,0.6444022325288263,positive,Product Quality & Durability,True
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories,4.5,74976.0,1254,0.019,0.881,0.1,0.9387,positive,0.8387421368293257,positive,Charging & Power,True
B017PDR9N0,"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",Computers&Accessories,4.1,25607.0,282,0.033,0.635,0.331,0.9569,positive,0.753778361444409,positive,Product Quality & Durability,True
B07NC12T2R,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Blue)",Electronics,4.2,41226.0,4949,0.04,0.808,0.152,0.9989,positive,0.7591896180011234,positive,Price & Value,True
B07WKBD37W,"ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A, 250V Protected Electrical Plug for Laptops, Cameras (White)",HomeImprovement,4.0,2581.0,480,0.035,0.834,0.131,0.7906,positive,0.3511234415883917,positive,Product Quality & Durability,True
B08JMC1988,"boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback, 1.75"" Driver, IPX7 & TWS Feature(Black)",Electronics,4.1,18331.0,680,0.019,0.787,0.193,0.9682,positive,1.116880781646981,positive,Charging & Power,True
B09GFN8WZL,"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers&Accessories,4.1,1779.0,435,0.024,0.844,0.131,0.7554,positive,0.6350006350009525,positive,Price & Value,True
B095X38CJS,"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",OfficeProducts,4.3,388.0,587,0.0,0.825,0.175,0.9359,positive,1.091089451179962,positive,Price & Value,True
B07ZKD8T1Q,Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi,Computers&Accessories,4.5,8656.0,1505,0.058,0.847,0.095,0.9331,positive,0.5587442366156625,positive,Compatibility & Usability,True
B07G3YNLJB,Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),Computers&Accessories,4.5,92925.0,2197,0.035,0.834,0.131,0.9929,positive,0.4008188340197078,positive,Compatibility & Usability,True
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled",OfficeProducts,4.1,1269.0,314,0.0,0.791,0.209,0.9081,positive,0.4743416490252569,positive,General Experience,True
B0798PJPCL,Portronics My buddy plus Adjustable Laptop cooling Table (Brown),Computers&Accessories,4.3,17394.0,2060,0.012,0.788,0.2,0.9977,positive,1.268058918949317,positive,Compatibility & Usability,True
B09GFWJDY1,"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Call Function & Magnetic Earpiece, with mic (Metallic Blue)",Electronics,3.6,9169.0,910,0.035,0.742,0.223,0.9871,positive,1.0565410875907486,positive,Charging & Power,True
B09MZ6WZ6V,"INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)",Computers&Accessories,4.4,1030.0,860,0.057,0.713,0.23,0.9866,positive,1.0405319634289438,positive,Price & Value,True
B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",Computers&Accessories,4.5,50273.0,455,0.019,0.855,0.126,0.697,positive,0.75,positive,Price & Value,True
B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",Electronics,3.9,6742.0,558,0.089,0.727,0.183,0.8688,positive,0.8834522085987723,positive,Product Quality & Durability,True
B08WD18LJZ,"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black",Computers&Accessories,4.0,1208.0,839,0.008,0.714,0.277,0.9931,positive,0.6337502222976297,positive,Price & Value,True
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers&Accessories,4.0,1933.0,1092,0.047,0.812,0.141,0.9695,positive,0.8669214468630108,positive,Charging & Power,True
B06XDKWLJH,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",Computers&Accessories,4.4,25006.0,970,0.019,0.85,0.131,0.9613,positive,0.6139406135149205,positive,Charging & Power,True
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),Computers&Accessories,4.6,33434.0,721,0.056,0.754,0.19,0.9537,positive,1.0838622059807226,positive,Product Quality & Durability,True
B07J2NGB69,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293",Computers&Accessories,4.4,6301.0,578,0.087,0.795,0.118,0.2834,positive,0.658585559938142,positive,Charging & Power,True
B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",Computers&Accessories,4.4,22618.0,3006,0.04,0.815,0.145,0.9956,positive,0.9293203772845852,positive,Compatibility & Usability,True
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories,4.3,974.0,546,0.029,0.742,0.229,0.96,positive,0.9058216273156764,positive,Charging & Power,True
B017NC2IPM,"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",Computers&Accessories,4.3,20342.0,1479,0.054,0.805,0.142,0.9761,positive,0.4962168435058351,positive,Charging & Power,True
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",OfficeProducts,4.4,7429.0,306,0.053,0.822,0.125,0.5574,positive,0.3049971406652093,positive,Price & Value,True
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),Computers&Accessories,4.0,26423.0,409,0.0,0.76,0.24,0.9397,positive,1.4084056792618558,positive,Product Quality & Durability,True
B09RKFBCV7,"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",Electronics,4.2,31305.0,1186,0.151,0.752,0.097,-0.9273,negative,0.6652991438591156,positive,Product Quality & Durability,False
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",Computers&Accessories,3.8,11213.0,915,0.132,0.787,0.081,-0.8254,negative,0.0,neutral,Compatibility & Usability,False
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),Computers&Accessories,4.1,10174.0,393,0.034,0.92,0.045,0.1779,positive,0.8320502943378437,positive,Charging & Power,True
B00CEQEGPI,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",Computers&Accessories,4.2,17413.0,5580,0.065,0.784,0.151,0.9986,positive,0.635998728003816,positive,Compatibility & Usability,True
B08B6XWQ1C,"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",Electronics,4.2,6676.0,694,0.059,0.64,0.301,0.9912,positive,1.144155107094711,positive,Price & Value,True
B01DGVKBC6,"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",Computers&Accessories,4.4,8076.0,344,0.047,0.739,0.214,0.9106,positive,1.1202240672224075,positive,Product Quality & Durability,True
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories,4.3,355.0,531,0.0,0.707,0.293,0.9771,positive,1.462614271203831,positive,Charging & Power,True
